Quelle est l'équipe du joueur Serge Gnabry ?	equipe d'une joueur
À quelle équipe appartient Kevin De Bruyne ?	equipe d'une joueur
Quelle équipe a recruté Sergio Ramos ?	equipe d'une joueur
Qui est l'équipe actuelle du joueur Mauro Icardi ?	equipe d'une joueur
Quelle équipe a signé Karim Benzema ?	equipe d'une joueur
Dans quel club évolue Kai Havertz ?	equipe d'une joueur
Quelle équipe a transféré Jan Oblak ?	equipe d'une joueur
Qui est le club actuel de Marquinhos ?	equipe d'une joueur
Dans quelle équipe joue Paulo Dybala ?	equipe d'une joueur
Quelle est l'équipe du joueur Thomas Müller ?	equipe d'une joueur
À quelle équipe appartient Bruno Fernandes ?	equipe d'une joueur
Quelle équipe a recruté Son Heung-min ?	equipe d'une joueur
Qui est l'équipe actuelle du joueur Ángel Di María ?	equipe d'une joueur
Quelle équipe a signé Thiago Alcântara ?	equipe d'une joueur
Dans quel club évolue Thiago Silva ?	equipe d'une joueur
Quelle équipe a transféré Paul Pogba ?	equipe d'une joueur
Qui est le club actuel de Joshua Kimmich ?	equipe d'une joueur
Dans quelle équipe joue Marcus Rashford ?	equipe d'une joueur
Quelle est l'équipe du joueur Frenkie de Jong ?	equipe d'une joueur
À quelle équipe appartient Raheem Sterling ?	equipe d'une joueur
Quelle équipe a recruté Jadon Sancho ?	equipe d'une joueur
Qui est l'équipe actuelle du joueur Kalidou Koulibaly ?	equipe d'une joueur
Quelle équipe a signé Héctor Bellerín ?	equipe d'une joueur
Générer un graphique linéaire pour montrer l'évolution des buts d'Ibrahimovic de 2005 à 2020.	affiche graphe joueur
Affichez le nombre total de buts marqués par Ibrahimovic pour chaque saison entre 2005 et 2020.	affiche graphe joueur
Montrez-moi la progression des buts d'Ibrahimovic au cours des quinze dernières saisons.	affiche graphe joueur
Quel joueur a marqué le plus de buts pendant la période de 2005 à 2020 ?	affiche graphe joueur
Affichez la courbe d'évolution des buts de Aguero de 2010 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Aguero pour chaque saison depuis 2010 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Aguero au fil des saisons de 2010 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Aguero pour les années allant de 2010 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Aguero entre 2010 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Kane de 2013 à 2021.	affiche graphe joueur
Affichez le nombre total de buts marqués par Kane pour chaque saison entre 2013 et 2021.	affiche graphe joueur
Montrez-moi la progression des buts de Kane au cours des huit dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2013 et 2021 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Benzema, Suarez, Ibrahimovic et Kane en termes de buts de 2013 à 2021.	affiche graphe joueur
Affichez la courbe d'évolution des buts de De Bruyne de 2012 à 2020.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par De Bruyne pour chaque saison depuis 2012 ?	affiche graphe joueur
Montrez-moi la tendance des buts de De Bruyne au fil des saisons de 2012 à 2020.	affiche graphe joueur
Afficher le graphique en barres des buts de De Bruyne pour les années allant de 2012 à 2020.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par De Bruyne entre 2012 et 2020.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Griezmann de 2011 à 2021.	affiche graphe joueur
Affichez le nombre total de buts marqués par Griezmann pour chaque saison entre 2011 et 2021.	affiche graphe joueur
Montrez-moi la progression des buts de Griezmann au cours des dix dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte baisse du nombre de buts entre 2011 et 2021 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Benzema, Suarez, Ibrahimovic, Kane, De Bruyne et Griezmann en termes de buts de 2011 à 2021.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Sterling de 2013 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Sterling pour chaque saison depuis 2013 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Sterling au fil des saisons de 2013 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Sterling pour les années allant de 2013 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Sterling entre 2013 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Müller de 2010 à 2020.	affiche graphe joueur
Affichez le nombre total de buts marqués par Müller pour chaque saison entre 2010 et 2020.	affiche graphe joueur
Montrez-moi la progression des buts de Müller au cours des dix dernières saisons.	affiche graphe joueur
Quel joueur a marqué le moins de buts pendant la période de 2010 à 2020 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Benzema, Suarez, Ibrahimovic, Kane, De Bruyne, Griezmann, Sterling et Müller en termes de buts de 2010 à 2020.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Son de 2014 à 2021.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Son pour chaque saison depuis 2014 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Son au fil des saisons de 2014 à 2021.	affiche graphe joueur
Afficher le graphique en barres des buts de Son pour les années allant de 2014 à 2021.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Son entre 2014 et 2021.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Benzema de 2008 à 2016.	affiche graphe joueur
Affichez le nombre total de buts marqués par Benzema pour chaque saison entre 2008 et 2016.	affiche graphe joueur
Montrez-moi la progression des buts de Benzema au cours des huit dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2008 et 2016 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Suarez, Ibrahimovic, Kane, De Bruyne, Griezmann, Sterling, Müller et Son en termes de buts de 2008 à 2016.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Di Maria de 2010 à 201	affiche graphe joueur
ffichez le graphique montrant l'évolution des buts de Messi de 2014 à 2019.	affiche graphe joueur
Pouvez-vous générer un graphe qui représente le nombre de buts marqués par Messi au cours des années 2014 à 2019 ?	affiche graphe joueur
Montrez-moi la courbe d'évolution des buts de Messi entre 2014 et 2019.	affiche graphe joueur
Quel a été le trend des buts de Messi pendant la période de 2014 à 2019 ?	affiche graphe joueur
Générer un graphique linéaire indiquant combien de buts Messi a marqués chaque année de 2014 à 2019.	affiche graphe joueur
Montrez-moi visuellement la progression du nombre de buts de Messi au fil des saisons de 2014 à 2019.	affiche graphe joueur
Afficher le graphique en barres des buts de Messi pour les années allant de 2014 à 2019.	affiche graphe joueur
J'aimerais voir un diagramme montrant l'évolution des buts marqués par Messi entre 2014 et 2019.	affiche graphe joueur
Comparez le nombre de buts de Messi pour chaque année de 2014 à 2019 en utilisant un graphique.	affiche graphe joueur
Affichez la tendance des buts de Messi entre 2014 et 2019 sous forme graphique.	affiche graphe joueur
Générez un graphique pour représenter l'évolution des buts de Ronaldo de 2012 à 2020.	affiche graphe joueur
Affichez le nombre total de buts marqués par Ronaldo pour chaque saison entre 2012 et 2020.	affiche graphe joueur
Montrez-moi la progression des buts de Ronaldo au cours des huit dernières saisons.	affiche graphe joueur
Quel joueur a marqué le plus de buts pendant la période de 2012 à 2020 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi et Ronaldo en termes de buts entre 2012 et 2020.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Neymar de 2015 à 2021.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Neymar pour chaque saison depuis 2015 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Neymar au fil des saisons de 2015 à 2021.	affiche graphe joueur
Afficher le graphique en barres des buts de Neymar pour les années allant de 2015 à 2021.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Neymar entre 2015 et 2021.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Hazard de 2013 à 2019.	affiche graphe joueur
Affichez le nombre total de buts marqués par Hazard pour chaque saison entre 2013 et 2019.	affiche graphe joueur
Montrez-moi la progression des buts de Hazard au cours des six dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2013 et 2019 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar et Hazard en termes de buts de 2013 à 2019.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Salah de 2016 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Salah pour chaque saison depuis 2016 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Salah au fil des saisons de 2016 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Salah pour les années allant de 2016 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Salah entre 2016 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Mbappé de 2017 à 2023.	affiche graphe joueur
Affichez le nombre total de buts marqués par Mbappé pour chaque saison entre 2017 et 2023.	affiche graphe joueur
Montrez-moi la progression des buts de Mbappé au cours des sept dernières saisons.	affiche graphe joueur
Quel joueur a marqué le moins de buts pendant la période de 2017 à 2023 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah et Mbappé en termes de buts de 2017 à 2023.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Lewandowski de 2014 à 2020.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Lewandowski pour chaque saison depuis 2014 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Lewandowski au fil des saisons de 2014 à 2020.	affiche graphe joueur
Afficher le graphique en barres des buts de Lewandowski pour les années allant de 2014 à 2020.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Lewandowski entre 2014 et 2020.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Benzema de 2010 à 2018.	affiche graphe joueur
Affichez le nombre total de buts marqués par Benzema pour chaque saison entre 2010 et 2018.	affiche graphe joueur
Montrez-moi la progression des buts de Benzema au cours des neuf dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte baisse du nombre de buts entre 2010 et 2018 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé et Benzema en termes de buts de 2010 à 2018.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Suarez de 2012 à 2019.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Suarez pour chaque saison depuis 2012 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Suarez au fil des saisons de 2012 à 2019.	affiche graphe joueur
Afficher le graphique en barres des buts de Suarez pour les années allant de 2012 à 2019.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Di Maria pour chaque saison depuis 2010 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Di Maria au fil des saisons de 2010 à 2021.	affiche graphe joueur
Afficher le graphique en barres des buts de Di Maria pour les années allant de 2010 à 2021.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Di Maria entre 2010 et 2021.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Salah de 2014 à 2022.	affiche graphe joueur
Affichez le nombre total de buts marqués par Salah pour chaque saison entre 2014 et 2022.	affiche graphe joueur
Montrez-moi la progression des buts de Salah au cours des huit dernières saisons.	affiche graphe joueur
Quel joueur a marqué le plus de buts pendant la période de 2014 à 2022 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Mbappé, Suarez, Ibrahimovic, Kane, De Bruyne, Griezmann, Sterling, Müller, Son et Di Maria en termes de buts de 2014 à 2022.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Benzema de 2006 à 2015.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Benzema pour chaque saison depuis 2006 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Benzema au fil des saisons de 2006 à 2015.	affiche graphe joueur
Afficher le graphique en barres des buts de Benzema pour les années allant de 2006 à 2015.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Benzema entre 2006 et 2015.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Mbappé de 2015 à 2023.	affiche graphe joueur
Affichez le nombre total de buts marqués par Mbappé pour chaque saison entre 2015 et 2023.	affiche graphe joueur
Montrez-moi la progression des buts de Mbappé au cours des neuf dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2015 et 2023 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Suarez, Ibrahimovic, Kane, De Bruyne, Griezmann, Sterling, Müller, Son, Di Maria et Benzema en termes de buts de 2015 à 2023.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Lewandowski de 2011 à 2021.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Lewandowski pour chaque saison depuis 2011 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Lewandowski au fil des saisons de 2011 à 2021.	affiche graphe joueur
Afficher le graphique en barres des buts de Lewandowski pour les années allant de 2011 à 2021.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Lewandowski entre 2011 et 2021.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Neymar de 2013 à 2022.	affiche graphe joueur
Affichez le nombre total de buts marqués par Neymar pour chaque saison entre 2013 et 2022.	affiche graphe joueur
Montrez-moi la progression des buts de Neymar au cours des neuf dernières saisons.	affiche graphe joueur
Quel joueur a marqué le moins de buts pendant la période de 2013 à 2022 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Hazard, Salah, Mbappé, Suarez, Ibrahimovic, Kane, De Bruyne, Griezmann, Sterling, Müller, Son, Di Maria, Benzema et Lewandowski en termes de buts de 2013 à 2022.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Vardy de 2012 à 2020.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Vardy pour chaque saison depuis 2012 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Vardy au fil des saisons de 2012 à 2020.	affiche graphe joueur
Afficher le graphique en barres des buts de Vardy pour les années allant de 2012 à 2020.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Vardy entre 2012 et 2020.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Sterling de 2012 à 2021.	affiche graphe joueur
Affichez le nombre total de buts marqués par Sterling pour chaque saison entre 2012 et 2021.	affiche graphe joueur
Montrez-moi la progression des buts de Sterling au cours des neuf dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2012 et 2021 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Suarez, Ibrahimovic, Kane, De Bruyne, Griezmann, Müller, Son, Di Maria, Benzema, Lewandowski et Vardy en termes de buts de 2012 à 2021.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Firmino de 2013 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Firmino pour chaque saison depuis 2013 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Firmino au fil des saisons de 2013 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Firmino pour les années allant de 2013 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Firmino entre 2013 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de De Bruyne de 2012 à 2021.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Alcantara de 2013 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Alcantara pour chaque saison depuis 2013 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Alcantara au fil des saisons de 2013 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Alcantara pour les années allant de 2013 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Alcantara entre 2013 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Salah de 2014 à 2023.	affiche graphe joueur
Affichez le nombre total de buts marqués par Salah pour chaque saison entre 2014 et 2023.	affiche graphe joueur
Montrez-moi la progression des buts de Salah au cours des dix dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2014 et 2023 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Mbappé, Suarez, Ibrahimovic, Kane, Griezmann, Müller, Son, Di Maria, Benzema, Lewandowski, Vardy, Firmino, Sancho, Silva, Ramos, Varane et Alcantara en termes de buts de 2014 à 2023.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Pique de 2007 à 2021.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Pique pour chaque saison depuis 2007 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Pique au fil des saisons de 2007 à 2021.	affiche graphe joueur
Afficher le graphique en barres des buts de Pique pour les années allant de 2007 à 2021.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Pique entre 2007 et 2021.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de De Jong de 2015 à 2023.	affiche graphe joueur
Affichez le nombre total de buts marqués par De Jong pour chaque saison entre 2015 et 2023.	affiche graphe joueur
Montrez-moi la progression des buts de De Jong au cours des huit dernières saisons.	affiche graphe joueur
Quel joueur a marqué le plus de buts pendant la période de 2015 à 2023 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Suarez, Ibrahimovic, Kane, Griezmann, Müller, Son, Di Maria, Benzema, Lewandowski, Vardy, Firmino, Sancho, Silva, Ramos, Varane, Alcantara, et Pique en termes de buts de 2015 à 2023.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Neuer de 2010 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Neuer pour chaque saison depuis 2010 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Neuer au fil des saisons de 2010 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Neuer pour les années allant de 2010 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Neuer entre 2010 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Casemiro de 2012 à 2021.	affiche graphe joueur
Affichez le nombre total de buts marqués par Casemiro pour chaque saison entre 2012 et 2021.	affiche graphe joueur
Montrez-moi la progression des buts de Casemiro au cours des dix dernières saisons.	affiche graphe joueur
Quel joueur a connu la plus forte augmentation du nombre de buts entre 2012 et 2021 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Suarez, Ibrahimovic, Kane, Griezmann, Müller, Son, Di Maria, Benzema, Lewandowski, Vardy, Firmino, Sancho, Silva, Ramos, Varane, Alcantara, Pique et Neuer en termes de buts de 2012 à 2021.	affiche graphe joueur
Affichez la courbe d'évolution des buts de Courtois de 2011 à 2022.	affiche graphe joueur
Pouvez-vous générer un graphe montrant le nombre de buts marqués par Courtois pour chaque saison depuis 2011 ?	affiche graphe joueur
Montrez-moi la tendance des buts de Courtois au fil des saisons de 2011 à 2022.	affiche graphe joueur
Afficher le graphique en barres des buts de Courtois pour les années allant de 2011 à 2022.	affiche graphe joueur
J'aimerais voir un diagramme représentant l'évolution des buts marqués par Courtois entre 2011 et 2022.	affiche graphe joueur
Générer un graphique linéaire pour montrer l'évolution des buts de Benzema de 2009 à 2018.	affiche graphe joueur
Affichez le nombre total de buts marqués par Benzema pour chaque saison entre 2009 et 2018.	affiche graphe joueur
Montrez-moi la progression des buts de Benzema au cours des dix dernières saisons.	affiche graphe joueur
Quel joueur a marqué le moins de buts pendant la période de 2009 à 2018 ?	affiche graphe joueur
Comparez graphiquement les performances de Messi, Ronaldo, Neymar, Hazard, Salah, Mbappé, Suarez, Ibrahimovic, Kane, Griezmann, Müller, Son, Di Maria, Lewandowski, Vardy, Firmino, Sancho, Silva, Ramos, Varane, Alcantara, Pique, Neuer, Casemiro et Courtois en termes de buts de 2009 à 2018.	affiche graphe joueur
